YYYYMM,cp_rollover_ultra,cp_rollover_short,cp_rollover_main,cp_rollover_mid,cp_rollover_long,cp_rollover_ultra_long,abcp_rollover_ultra,abcp_rollover_short,abcp_rollover_main,abcp_rollover_mid,abcp_rollover_long,abcp_rollover_ultra_long,abstb_rollover_ultra,abstb_rollover_short,abstb_rollover_main,abstb_rollover_mid,abstb_rollover_long,abstb_rollover_ultra_long
201811,0.026825431185912324,0.10640859060128215,0.09450929571989762,0.028454664896164574,0.04332191323526161,0.0,0.023517406582975568,0.09539846708927316,0.2060625168783357,0.18555189414289544,0.45684268522750804,0.0,0.13240851933456657,0.3631520707464588,0.013371662198782148,1.2052028164052695,0.003260446876336144,0.0
201812,0.014556188456460417,0.0934812553379765,0.09342075093436288,0.022171936291953666,0.038569605548718515,0.0,0.027939555541546455,0.08925607483355709,0.24156432433390826,0.16503979042253203,0.5281621374036779,0.0,0.140664921753694,0.7307296222099566,0.016578922557041353,0.978257404437735,0.0001380363257623273,0.0
201901,0.020204286999053613,0.08891270134857503,0.13789920110880494,0.028726858550219957,0.031615162200476075,0.0019769361055825443,0.012953008952681358,0.05716375497826179,0.23277896508313872,0.2125727475979296,0.4482205319193744,0.0,0.09062668141887781,0.7591064270225072,0.005650801055026279,0.9388934210491569,0.00014840608510500024,0.0
201902,0.026069844015859826,0.07943285924633295,0.0969486805012121,0.020833632899983252,0.04558747341415374,0.007414104234869475,0.01132769984358708,0.08464092793413784,0.2338023459510888,0.2438358057532305,0.44704450083978137,0.0,0.11224331973826429,0.5566022555746598,0.007239791657496927,1.0680314467095204,0.00014621077614488908,0.0
201903,0.026255660479911073,0.0754960198401163,0.08866962918039578,0.01919131695933328,0.02946827616735046,0.005385776508699708,0.02241411769180303,0.1147452720755327,0.24420047464653477,0.23291941560283533,0.40123420459623665,0.0,0.11066566872388271,0.862399164646788,0.004214263371185878,0.9515157683537797,0.00018542758833217863,0.0
201904,0.036913785883509874,0.08679017677807509,0.14356728147058775,0.022683626744252467,0.03948617514368479,0.002423265245092299,0.023066460266192967,0.09985676755519325,0.2751242148374362,0.24357773411398323,0.36414238824939893,0.0,0.07976731413938545,0.6352601403080208,0.04297534556077986,1.0860850044888155,5.021227310986032e-05,0.0
201905,0.03191007481566511,0.09675698508067387,0.10092842375269198,0.023629804827340988,0.026942628335307348,0.0008943907958872409,0.018084403106025514,0.10078341751452474,0.29722313429365005,0.2364765132894661,0.37359038827528085,0.0,0.15216178363091265,0.5739240314691199,0.015136231480943108,1.1094445111216982,3.272934585759646e-05,0.0
201906,0.03479279331149205,0.09737971737413932,0.08120329549279279,0.009582347318919623,0.03644308646086153,0.0,0.03157838440515417,0.11117262773696161,0.3261345014662092,0.22717288989894713,0.3369607396764822,0.0,0.16052700781143622,0.7492792529005651,0.0001626942687297481,0.8918413973928219,0.00027996091697002107,0.0
201907,0.04164124178807522,0.13590102593380537,0.11780195762805984,0.024324805749864477,0.017500475455041953,0.0020448824092358245,0.02459399813796438,0.08000462262189006,0.23795345753339073,0.28129664386346065,0.3946413532167323,0.0,0.09074190929504755,0.7062705281029678,0.03959450952999411,0.8447680451657105,0.0003131626393410607,0.0
201908,0.03589326583692536,0.10801247510239756,0.10642847611501835,0.016707597911031827,0.02190908766457605,0.00189021358875797,0.02302920110518167,0.1439995211456663,0.21192966580719005,0.2527549508696143,0.4271453399002918,0.0,0.10749231799957179,0.6447677946468747,0.020809697035180128,1.0330597202704006,0.0003567534176407404,0.0
201909,0.030423441825645686,0.12250428347104166,0.10889614359007407,0.003697737639356655,0.036996766732525166,0.001939033895834626,0.016625370421299815,0.10631171504451566,0.16896228986412598,0.2609726953821381,0.4502152980777311,0.0,0.10399226101050557,0.6929632514574909,0.0361792344541334,0.9574803265792988,0.00035338110947802403,0.0
201910,0.026662662125889816,0.12956412159910582,0.10018126521111598,0.024414338297011264,0.028829697350726043,0.012292423050306131,0.02403205056448643,0.10380365216798805,0.18006233600640653,0.22223036384934483,0.5025949219364343,0.0,0.07694189052814576,0.8183592470089052,0.06016987951356931,0.8298208066217662,0.00031330673394599026,0.0
201911,0.023148769227539775,0.12923317286179975,0.11255393736463344,0.03857995291724418,0.04241183083088913,0.009170987722563315,0.04494744782473324,0.10342784993068346,0.18080946317976349,0.17992866995255843,0.5592928542727498,0.00031418259506968963,0.14149297646446263,0.5197050001121519,0.009644741772822815,1.1504045873305822,0.00027081321314154024,0.0
201912,0.02573989175554377,0.10111506490133161,0.07756962797509322,0.03947118532182272,0.04713147610041993,0.007250401418409746,0.010005747303838346,0.0683222271856144,0.19890384069826067,0.1943534410302667,0.4915052357446139,0.00029397973597679913,0.08813065330518495,0.7027788076702626,0.016334776124735113,1.1084314766992711,0.0,0.0
202001,0.017874915887055295,0.10446526484118056,0.14766183929068488,0.03189173960668068,0.03523242568890369,0.0,0.020917778059196625,0.08009114762947259,0.23203491163533,0.20572856846882634,0.4516634658305577,0.0,0.1062231399581506,0.6730293843931497,0.000285749735943968,1.0272889596315653,3.0209244181251385e-05,0.0
202002,0.020376481279106715,0.09429489454099929,0.10328306953009059,0.024091053988968058,0.03610754713706996,0.000527888116039019,0.022107490091259133,0.08967927205281445,0.2781979503149549,0.20814162736726488,0.3944481262686814,0.0,0.13734954252726955,0.6602901288710211,0.003186588070966839,1.0406166926589475,4.179938056052181e-05,0.0
202003,0.027239970235029325,0.06974934514743168,0.1000297597930616,0.06328775478813271,0.10398147621114529,0.0017226313941079584,0.02830588837844549,0.07690000412838341,0.28414781962004904,0.2361251131508567,0.3393364960918177,0.0,0.12158599842451,0.7054414153066952,0.03601320643708465,0.844920858831157,5.5161411031762584e-05,0.0
202004,0.009134152330362992,0.040040119804330976,0.1162240502864639,0.03208119567392103,0.048216033508047595,0.0,0.025567449529478002,0.0926929371833025,0.31270067638790316,0.25061892648814443,0.27473558272339743,0.0,0.11044679462750456,0.5957062843827665,0.003035631630266427,0.9561417024895382,2.7135260393045366e-05,0.0
202005,0.005110892158449751,0.026601307180057997,0.08182823568920708,0.03362550768500436,0.04628016917416144,0.0007708736287254453,0.02890905048464745,0.12747985141233553,0.3527431079373635,0.2817507802827867,0.1948523786615172,0.0,0.13008201107073028,0.6513879448400127,5.620869806947843e-05,1.1140182707154644,5.353209339950327e-06,0.0
202006,0.0009485681132792097,0.0379151854569124,0.07046560625380287,0.014167323756396115,0.02780987515334907,0.008873701704870134,0.025783161874852818,0.10747243749139099,0.32836111502776383,0.3150865028369288,0.18848237414123212,0.0,0.11689238907545296,0.6964693743116792,0.05447540175972776,0.9427468004189339,1.535146088406491e-05,0.0
